year,make,model,display_trim,bolt_pattern,center_bore_mm,thread_size,offset_min,offset_max,diameter_min,diameter_max,width_min,width_max,wheel_count,source,issue_types,issue_details
2018,"kia","soul","LX, S, GT-Line, EX, Turbo","5x114.3",67.1,"M12x1.5",40,52,16,18,6.5,7.5,4,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: LX, S, GT-Line, EX, Turbo"
2018,"kia","sportage","LX, EX, SX, SX Turbo, X-Line, X-Pro","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,6,"cache-import","sibling_aggregation","Multiple trims grouped: LX, EX, SX, SX Turbo, X-Line, X-Pro"
2018,"lamborghini","aventador","Aventador (All Variants)","5x130",71.6,"M14x1.5",30,60,19,21,9.5,13.5,2,"generation","width_range_too_broad; offset_range_too_broad; suspicious_bolt_pattern","4"" width spread (9.5"" to 13.5""); 30mm offset spread (30mm to 60mm); Bolt pattern 5x130 unexpected for lamborghini (expected: 5x112, 5x120)"
2018,"lamborghini","huracan","Huracan (All Variants)","5x112",57.1,"M14x1.5",30,55,19,20,8.5,11.5,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2018,"lamborghini","urus","Urus/Urus S/Urus Performante","5x112",66.5,"M14x1.5",15,35,21,23,10.5,12.5,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2018,"land-rover","discovery","S, SE, HSE, HSE Luxury","5x120",72.6,"M14x1.5",12,58,19,22,8,9.5,4,"api_import","sibling_aggregation","Multiple trims grouped: S, SE, HSE, HSE Luxury"
2018,"land-rover","range-rover","SE, HSE, Autobiography, SV Autobiography, SVAutobiography Dynamic","5x120",72.6,"M14x1.5",12,58,20,22,8.5,9.5,3,"api_import","sibling_aggregation","Multiple trims grouped: SE, HSE, Autobiography, SV Autobiography, SVAutobiography Dynamic"
2018,"land-rover","range-rover-evoque","S, SE, Dynamic SE, Autobiography","5x108",63.4,"M12x1.5",27,58.5,,,,,0,"api_import","missing_wheel_specs; sibling_aggregation; suspicious_bolt_pattern","No OEM wheel sizes defined; Multiple trims grouped: S, SE, Dynamic SE, Autobiography; Bolt pattern 5x108 unexpected for land-rover (expected: 5x120)"
2018,"lexus","es","ES 250, ES 300h, ES 350, F Sport","5x114.3",60.1,"M12x1.5",35,55,17,19,7,8,5,"cache-import","sibling_aggregation","Multiple trims grouped: ES 250, ES 300h, ES 350, F Sport"
2018,"lexus","gs","GS 300, GS 350, GS F, F Sport","5x114.3",60.1,"M12x1.5",38,55,17,19,7,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: GS 300, GS 350, GS F, F Sport"
2018,"lexus","gx","GX 460, GX 550, Premium, Luxury, Overtrail","6x139.7",106.1,"M12x1.5",15,35,18,18,7.5,7.5,1,"cache-import","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: GX 460, GX 550, Premium, Luxury, Overtrail; Bolt pattern 6x139.7 unexpected for lexus (expected: 5x114.3, 5x120, 5x150)"
2018,"lexus","is","IS 300, IS 350, IS 500, F Sport","5x114.3",60.1,"M12x1.5",38,55,17,19,7,8.5,7,"cache-import","sibling_aggregation","Multiple trims grouped: IS 300, IS 350, IS 500, F Sport"
2018,"lexus","lc","LC 500, LC 500h","5x114.3",60.1,"M14x1.5",35,50,20,21,8,11,4,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: LC 500, LC 500h"
2018,"lexus","ls","LS 500, LS 500h, F Sport","5x120",60.1,"M14x1.5",35,55,19,20,8,9.5,3,"cache-import","sibling_aggregation","Multiple trims grouped: LS 500, LS 500h, F Sport"
2018,"lexus","lx","LX 570, LX 600, F Sport, Ultra Luxury","5x150",110.1,"M14x1.5",40,60,18,21,7.5,9,3,"cache-import","sibling_aggregation","Multiple trims grouped: LX 570, LX 600, F Sport, Ultra Luxury"
2018,"lexus","nx","NX 250, NX 350, NX 350h, NX 450h+, F Sport","5x114.3",60.1,"M12x1.5",35,50,17,18,7,7.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: NX 250, NX 350, NX 350h, NX 450h+, F Sport"
2018,"lexus","rx","RX 350, RX 350L, RX 450h, RX 500h, F Sport","5x114.3",60.1,"M12x1.5",35,55,18,21,7.5,9,6,"cache-import","sibling_aggregation","Multiple trims grouped: RX 350, RX 350L, RX 450h, RX 500h, F Sport"
2018,"lexus","ux","UX200","5x114.3",60.1,"M12 x 1.5",40,45,17,19,6.5,7.5,4,"railway_import","plausible_shared","Multiple specs with reasonable spread"
2018,"lincoln","continental","Premiere, Select, Reserve, Black Label","5x114.3",67.1,"M12x1.5",37.5,44,19,21,8,9,3,"generation-baseline","sibling_aggregation","Multiple trims grouped: Premiere, Select, Reserve, Black Label"
2018,"lincoln","mkx","Premiere, Select, Reserve, Black Label","5x108",63.4,"M12x1.5",47.5,52.5,18,20,7.5,8.5,2,"generation-baseline","sibling_aggregation","Multiple trims grouped: Premiere, Select, Reserve, Black Label"
2018,"lincoln","mkz","Premiere, Select, Reserve, Black Label","5x108",63.4,"M12x1.5",47.5,52.5,17,19,7,8,3,"generation-baseline","sibling_aggregation","Multiple trims grouped: Premiere, Select, Reserve, Black Label"
2018,"lincoln","navigator","Standard, Reserve, Black Label","6x135",87.1,"M14x1.5",25,46,20,24,8,8.5,3,"generation-baseline","sibling_aggregation","Multiple trims grouped: Standard, Reserve, Black Label"
2018,"lotus","elise","Series 3","4x100",56.1,"M12x1.5",25,50,16,17,6,8,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2018,"lotus","evora","Evora/Evora S/Evora 400/Evora GT","5x114.3",60.1,"M12x1.5",35,55,18,20,8,10.5,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2018,"maserati","ghibli","M157 (3rd Gen)","5x114.3",67.1,"M14x1.5",35,55,18,21,9,10.5,2,"generation","exact_safe","Specs within expected ranges"
2018,"maserati","granturismo","M145 (1st Gen Modern)","5x114.3",67.1,"M14x1.5",38,52,19,20,9,11,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2018,"maserati","levante","M161","5x114.3",67.1,"M14x1.5",25,50,19,22,8,9,4,"generation","exact_safe","Specs within expected ranges"
2018,"maserati","quattroporte","M156 (6th Gen)","5x114.3",67.1,"M14x1.5",35,55,19,21,9,11,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","cx-3","Grand Touring","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","cx-3","Sport","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","cx-3","Touring","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","cx-5","Carbon Edition","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mazda","cx-5","Preferred","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mazda","cx-5","Premium","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mazda","cx-5","Premium Plus","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mazda","cx-5","Signature","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mazda","cx-5","Sport","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mazda","cx-5","Touring","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mazda","cx-5","Turbo","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mazda","cx-9","Carbon Edition","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","cx-9","Grand Touring","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","cx-9","Signature","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","cx-9","Sport","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","cx-9","Touring","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda3","i Grand Touring","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda3","i Sport","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda3","i Touring","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda3","s Grand Touring","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda3","s Sport","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda3","s Touring","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda6","Carbon Edition","5x114.3",67.1,"M12x1.5",45,55,17,19,7.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda6","Grand Touring","5x114.3",67.1,"M12x1.5",45,55,17,19,7.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda6","Grand Touring Reserve","5x114.3",67.1,"M12x1.5",45,55,17,19,7.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda6","Signature","5x114.3",67.1,"M12x1.5",45,55,17,19,7.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda6","Sport","5x114.3",67.1,"M12x1.5",45,55,17,19,7.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mazda6","Touring","5x114.3",67.1,"M12x1.5",45,55,17,19,7.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mx-5-miata","Club","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mx-5-miata","Grand Touring","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mx-5-miata","RF Club","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mx-5-miata","RF Grand Touring","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2018,"mazda","mx-5-miata","Sport","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2018,"mclaren","570s","570S/570GT/570S Spider","5x112",57.1,"M14x1.25",40,65,19,20,8,10.5,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2018,"mclaren","720s","720S Coupe/Spider","5x112",57.1,"M14x1.25",40,65,19,20,9,11.5,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2018,"mercedes","amg-gt","AMG GT","5x112",66.6,"M14x1.5",25,60,19,20,9,11,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","amg-gt","AMG GT Black Series","5x112",66.6,"M14x1.5",25,60,19,20,10,12,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","amg-gt","AMG GT C","5x112",66.6,"M14x1.5",25,60,19,20,9,11,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","amg-gt","AMG GT R","5x112",66.6,"M14x1.5",25,60,19,20,10,12,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","amg-gt","AMG GT R Pro","5x112",66.6,"M14x1.5",25,60,19,20,10,12,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","amg-gt","AMG GT S","5x112",66.6,"M14x1.5",25,60,19,20,9,11,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","amg-gt","Base","5x112",66.6,"M14x1.5",50,60,19,20,9.5,11.5,2,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2018,"mercedes","c-class","AMG C 43 4MATIC","5x112",66.6,"M14x1.5",43,52,16,20,6.5,8.5,5,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","AMG C 63","5x112",66.6,"M14x1.5",43,52,16,20,6.5,8.5,5,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","AMG C 63 S","5x112",66.6,"M14x1.5",43,52,16,20,6.5,8.5,5,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","Base","5x112",66.6,"M14x1.5",33,51,16,19,6.5,8,4,"cache-import","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","C 300","5x112",66.6,"M14x1.5",43,52,16,20,6.5,8.5,5,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","C 300 4MATIC","5x112",66.6,"M14x1.5",43,52,16,20,6.5,8.5,5,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","C 350e Plug-In Hybrid","5x112",66.6,"M14x1.5",43,52,16,20,6.5,8.5,5,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","C 400 4MATIC","5x112",66.6,"M14x1.5",43,52,16,20,6.5,8.5,5,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","C 450 AMG 4MATIC","5x112",66.6,"M14x1.5",43,52,16,20,6.5,8.5,5,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2018 c-class"
2018,"mercedes","c-class","C300","5x112",66.6,"M14x1.5",25,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","c-class","C43 AMG","5x112",66.6,"M14x1.5",25,60,18,18,8,9,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","c-class","C63 AMG","5x112",66.6,"M14x1.5",25,60,18,19,8,9.5,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","c-class","C63 S AMG","5x112",66.6,"M14x1.5",25,60,19,19,8.5,10,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","cla","AMG CLA 45 4MATIC","5x112",66.6,"M14x1.5",45,52,16,19,6.5,8,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","cla","CLA 250","5x112",66.6,"M14x1.5",45,52,16,19,6.5,8,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","cla","CLA 250 4MATIC","5x112",66.6,"M14x1.5",45,52,16,19,6.5,8,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","cla-class","Base","5x112",66.6,"M14x1.5",43,52,17,18,7,7.5,2,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2018,"mercedes","e-class","AMG E 53 4MATIC+","5x112",66.6,"M14x1.5",38,48,17,20,7,8.5,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","e-class","AMG E 63","5x112",66.6,"M14x1.5",38,48,17,20,7,8.5,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","e-class","AMG E 63 S","5x112",66.6,"M14x1.5",38,48,17,20,7,8.5,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","e-class","Base","5x112",66.6,"M14x1.5",33,52,17,20,7,8.5,4,"cache-import","exact_safe","Specs within expected ranges"
2018,"mercedes","e-class","E 300","5x112",66.6,"M14x1.5",38,48,17,20,7,8.5,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","e-class","E 300 4MATIC","5x112",66.6,"M14x1.5",38,48,17,20,7,8.5,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","e-class","E 350 4MATIC","5x112",66.6,"M14x1.5",38,48,17,20,7,8.5,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","e-class","E 400 4MATIC","5x112",66.6,"M14x1.5",38,48,17,20,7,8.5,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","e-class","E 450 4MATIC","5x112",66.6,"M14x1.5",38,48,17,20,7,8.5,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","glc","AMG GLC 43 4MATIC","5x112",66.6,"M14x1.5",38,50,17,21,7,9,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","glc","AMG GLC 63 4MATIC+","5x112",66.6,"M14x1.5",38,50,17,21,7,9,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","glc","AMG GLC 63 S 4MATIC+","5x112",66.6,"M14x1.5",38,50,17,21,7,9,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","glc","Base","5x112",66.6,"M14x1.5",38,52,17,21,7,9,5,"cache-import","exact_safe","Specs within expected ranges"
2018,"mercedes","glc","GLC 300","5x112",66.6,"M14x1.5",38,50,17,21,7,9,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","glc","GLC 300 4MATIC","5x112",66.6,"M14x1.5",38,50,17,21,7,9,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","glc","GLC 350e 4MATIC","5x112",66.6,"M14x1.5",38,50,17,21,7,9,5,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","AMG GLE 43 4MATIC","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","AMG GLE 63 4MATIC","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","AMG GLE 63 S 4MATIC","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","Base","5x112",66.6,"M14x1.5",49,60,18,21,7.5,9,4,"cache-import","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","GLE 350","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","GLE 350 4MATIC","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","GLE 350d 4MATIC","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","GLE 400 4MATIC","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","GLE 450 AMG 4MATIC","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gle","GLE 550e 4MATIC","5x112",66.6,"M14x1.5",38,56,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gls","AMG GLS 63 4MATIC","5x112",66.6,"M14x1.5",35,52,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gls","GLS 450 4MATIC","5x112",66.6,"M14x1.5",35,52,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gls","GLS 550 4MATIC","5x112",66.6,"M14x1.5",35,52,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","gls","GLS 550e 4MATIC","5x112",66.6,"M14x1.5",35,52,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2018,"mercedes","s-class","Base","5x112",66.6,"M14x1.5",33,52,17,21,7,9,5,"cache-import","exact_safe","Specs within expected ranges"
2018,"mercedes","s-class","S450","5x112",66.6,"M14x1.5",25,60,18,18,8,8,1,"cleanup_cache-import","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","s-class","S560","5x112",66.6,"M14x1.5",25,60,19,20,8.5,9,2,"cleanup_cache-import","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","s-class","S63 AMG","5x112",66.6,"M14x1.5",25,60,20,20,8.5,9.5,2,"cleanup_cache-import","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes","s-class","S65 AMG","5x112",66.6,"M14x1.5",25,60,20,20,9,10,2,"cleanup_cache-import","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2018,"mercedes-benz","c-class","C300, C350, C400, C43 AMG, C63 AMG","5x112",66.6,"M14x1.5",35,50,17,19,7.5,8.5,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: C300, C350, C400, C43 AMG, C63 AMG"
2018,"mercedes-benz","cla","CLA 250, CLA 35 AMG, CLA 45 AMG","5x112",66.6,"M14x1.5",40,52,17,19,7.5,8,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: CLA 250, CLA 35 AMG, CLA 45 AMG"
2018,"mercedes-benz","e-class","E300, E350, E450, E53 AMG, E63 AMG","5x112",66.6,"M14x1.5",30,48,17,20,8,9,4,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: E300, E350, E450, E53 AMG, E63 AMG"
2018,"mercedes-benz","gla","GLA 250, GLA 35 AMG, GLA 45 AMG","5x112",66.6,"M14x1.5",40,50,17,19,7,8,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: GLA 250, GLA 35 AMG, GLA 45 AMG"
2018,"mercedes-benz","glc","GLC 300, GLC 43 AMG, GLC 63 AMG","5x112",66.6,"M14x1.5",40,50,18,20,8,9,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: GLC 300, GLC 43 AMG, GLC 63 AMG"
2018,"mercedes-benz","gle","GLE 350, GLE 450, GLE 53 AMG, GLE 63 AMG","5x112",66.6,"M14x1.5",35,52,19,21,8.5,10,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: GLE 350, GLE 450, GLE 53 AMG, GLE 63 AMG"
2018,"mercedes-benz","s-class","S500, S550, S580, S63 AMG, Maybach","5x112",66.6,"M14x1.5",25,45,18,21,8.5,10,4,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: S500, S550, S580, S63 AMG, Maybach"
2018,"mini","clubman","Classic, Signature, Iconic, S, John Cooper Works","5x112",66.6,"M14x1.25",42,54,16,19,6.5,8,4,"cache-import","sibling_aggregation","Multiple trims grouped: Classic, Signature, Iconic, S, John Cooper Works"
2018,"mini","cooper","Classic, Signature, Iconic, S, John Cooper Works","4x100",56.1,"M12x1.5",42,56,15,18,5.5,7.5,8,"cache-import","sibling_aggregation","Multiple trims grouped: Classic, Signature, Iconic, S, John Cooper Works"
